id,work_type,work_id,title_original,title_fa,title_romanized,title_gloss_en,title_gloss_type,author_id,author_en,author_fa,translator_id,translator_en,translator_fa,year_original,year_persian,reprint_status,reprint_number,notes_fa,notes_en,source_appendix
IFMD_0079,original,OPW_0079,این پایین خبری نیست,این پایین خبری نیست,In Pāyin Khabari Nist,Nothing Is Happening Down Here,ai_literal_gloss,IA_0020,Mohammadrahim Okhovat,محمدرحیم اخوت,NA,NA,NA,NA,1355,no,NA,,,Appendix D
IFMD_0080,original,OPW_0080,سرگذشت کشور کوچک,سرگذشت کشور کوچک,Sargozasht-e Keshvar-e Kuchak,The Story of a Small Country,ai_literal_gloss,IA_0017,Manouchehr Atashi,منوچهر آتشی,NA,NA,NA,NA,1350,no,NA,,,Appendix D
IFMD_0081,original,OPW_0081,بقچه گلی,بقچه گلی,Boghcheh-ye Goli,The Flower Bundle,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1366,no,NA,,,Appendix D
IFMD_0082,original,OPW_0082,کوتی کوتوله نقشه‌ی خاله,کوتی کوتوله نقشه‌ی خاله,"Kuti Kutuleh, Nagsheh-ye Khāleh",Kuti the Dwarf and Auntie's Plan,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0083,original,OPW_0083,قصه‌های کوچک برای بچه‌های کوچک,قصه‌های کوچک برای بچه‌های کوچک,Ghesseh-hā-ye Kuchak Barāye Bacheh-hā-ye Kuchak,Little Stories for Little Children,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1386,no,NA,,,Appendix D
IFMD_0084,original,OPW_0084,پرنده سخنگو براساس حکایتی از مثنوی مولوی,پرنده سخنگو براساس حکایتی از مثنوی مولوی,"Parandeh-ye Sokhangū, Bar Asās-e Hekāyati az Masnavi-ye Molavi",The Talking Bird: Based on a Tale from Rumi's Masnavi,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1386,no,NA,,,Appendix D
IFMD_0085,original,OPW_0085,م‍ج‍م‍وع‍ه‌ ب‍ه‍ت‍ری‍ن‌ اف‍س‍ان‍ه‌ه‍ا ب‍رای‌ ب‍ه‍ت‍ری‍ن‌ ب‍چ‍ه‌ه‍ا,م‍ج‍م‍وع‍ه‌ ب‍ه‍ت‍ری‍ن‌ اف‍س‍ان‍ه‌ه‍ا ب‍رای‌ ب‍ه‍ت‍ری‍ن‌ ب‍چ‍ه‌ه‍ا,Majmu'eh-ye Behtarin Afsāneh-hā Barāye Behtarin Bacheh-hā,The Best Fairy Tales for the Best Children,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1382,no,NA,,,Appendix D
IFMD_0086,original,OPW_0086,ک‍اش‌ ی‍ک‍ی‌ ق‍ص‍ه‌اش‌ را م‍ی‌گ‍ف‍ت‌!,ک‍اش‌ ی‍ک‍ی‌ ق‍ص‍ه‌اش‌ را م‍ی‌گ‍ف‍ت‌!,Kāsh Yeki Ghesseh-ash rā Migoft!,If Only Someone Would Tell Their Story!,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1384,no,NA,,,Appendix D
IFMD_0087,original,OPW_0087,ق‍ص‍ه‌ه‍ای‌ ش‍ی‍ری‍ن‌ ه‍زار و ی‍ک‌ ش‍ب‌,ق‍ص‍ه‌ه‍ای‌ ش‍ی‍ری‍ن‌ ه‍زار و ی‍ک‌ ش‍ب‌,Ghesseh-hā-ye Shirin-e Hezār va Yek Shab,Sweet Tales of One Thousand and One Nights,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1375,yes,12,چاپ دوازدهم تا سال 1388,Twelfth edition by 2009 (1388).,Appendix D
IFMD_0088,original,OPW_0088,ب‍زب‍زق‍ن‍دی‌ و م‍اج‍راه‍ای‌ ت‍ازه,ب‍زب‍زق‍ن‍دی‌ و م‍اج‍راه‍ای‌ ت‍ازه,Bozboz-e Ghandi va Mājerāhā-ye Tāzeh,Sugar-Goat Bozboz and New Adventures,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1374,yes,5,چاپ پنجم تا سال 1391,Fifth edition by 2012 (1391).,Appendix D
IFMD_0089,original,OPW_0089,تخمه سیاه خوش شانس و ۴ قصه دیگر,تخمه سیاه خوش شانس و ۴ قصه دیگر,Tokhmeh-ye Siyāh-e Khosh-Shāns va 4 Ghesseh-ye Digar,The Lucky Black Seed and 4 Other Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1383,no,NA,,,Appendix D
IFMD_0090,original,OPW_0090,نخودی کتاب دوم :در دام مورچه ها,نخودی کتاب دوم :در دام مورچه ها,"Nokhodi, Ketāb-e Dovom: Dar Dām-e Murcheh-hā","Nokhodi, Book Two: Trapped by the Ants",ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1374,no,NA,,,Appendix D
IFMD_0091,original,OPW_0091,گ‍ل‍ک‌ چ‍ه‌ م‍ه‍رب‍ان‌ اس‍ت‌!,گ‍ل‍ک‌ چ‍ه‌ م‍ه‍رب‍ان‌ اس‍ت‌!,Golak Che Mehrabān Ast!,How Kind Golak Is!,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1368,no,NA,,,Appendix D
IFMD_0092,original,OPW_0092,س‍ف‍ر پ‍رخ‍طر,س‍ف‍ر پ‍رخ‍طر,Safar-e Porkhatar,A Dangerous Journey,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1374,yes,7,,,Appendix D
IFMD_0093,original,OPW_0093,م‍ورچ‍ه‌ ری‍زه‌ ق‍ص‍ه‌ م‍ی‌گ‍ف‍ت‌,م‍ورچ‍ه‌ ری‍زه‌ ق‍ص‍ه‌ م‍ی‌گ‍ف‍ت‌,Murcheh-Rizeh Ghesseh Migoft,Tiny Ant Told Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1377,no,NA,,,Appendix D
IFMD_0094,original,OPW_0094,پ‍س‍ت‍ه‌ ده‍ان‌ ب‍س‍ت‍ه‌ و ۴ قصه دیگر,پ‍س‍ت‍ه‌ ده‍ان‌ ب‍س‍ت‍ه‌ و ۴ قصه دیگر,Pesteh Dahān-Basteh va 4 Ghesseh-ye Digar,Silent Pistachio and 4 Other Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1375,yes,21,,,Appendix D
IFMD_0095,original,OPW_0095,ن‍خ‍ودی‌ در ق‍ص‍ر ح‍اک‍م‌,ن‍خ‍ودی‌ در ق‍ص‍ر ح‍اک‍م‌,Nokhodi dar Ghasr-e Hākem,Nokhodi in the Governor's Palace,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1374,yes,7,,,Appendix D
IFMD_0096,original,OPW_0096,ه‍وی‍ج‍ک‌ ت‍ن‍ب‍ل‍ی‌ ب‍ود و ق‍ص‍ه‌ه‍ای‌ دی‍گ‍ر,ه‍وی‍ج‍ک‌ ت‍ن‍ب‍ل‍ی‌ ب‍ود و ق‍ص‍ه‌ه‍ای‌ دی‍گ‍ر,Havijak Tanbali Bud va Ghesseh-hā-ye Digar,Havijak Was Lazy and Other Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1376,no,NA,,,Appendix D
IFMD_0097,original,OPW_0097,نخ‍ودی‌ ب‍ا ال‍ه‍ام‌ از ی‍ک‌ اف‍س‍ان‍ه‌ ق‍دی‍م‍ی,نخ‍ودی‌ ب‍ا ال‍ه‍ام‌ از ی‍ک‌ اف‍س‍ان‍ه‌ ق‍دی‍م‍ی,Nokhodi bā Elhām az Yek Afsāneh-ye Ghadimi,Nokhodi: Inspired by an Old Folktale,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1375,yes,6,,,Appendix D
IFMD_0098,original,OPW_0098,خ‍ال‍ه س‍وس‍ک‍ه‌ و آق‍ام‍وش‍ه‌,خ‍ال‍ه س‍وس‍ک‍ه‌ و آق‍ام‍وش‍ه‌,Khāleh Suskeh va Āghā Musheh,Aunt Cockroach and Mr. Mouse,official_translation,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1376,yes,6,,,Appendix D
IFMD_0099,original,OPW_0099,م‍اج‍رای‌ ی‍ک‌ ت‍ول‍د ع‍ج‍ی‍ب,م‍اج‍رای‌ ی‍ک‌ ت‍ول‍د ع‍ج‍ی‍ب,Mājerā-ye Yek Tavallod-e Ajib,The Story of a Strange Birth,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1374,yes,8,چاپ هشتم تا سال 1375,Eighth edition by 1996 (1375).,Appendix D
IFMD_0100,original,OPW_0100,ش‍ش‌ س‍رب‍از ک‍وچ‍ول‍و,ش‍ش‌ س‍رب‍از ک‍وچ‍ول‍و,Shesh Sarbāz-e Kuchulu,Six Little Soldiers,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1374,yes,9,چاپ نهم تا سال 1377,Ninth edition by 1998 (1377).,Appendix D
IFMD_0101,original,OPW_0101,اف‍س‍ان‍ه‌ دی‍و و دخ‍تر,اف‍س‍ان‍ه‌ دی‍و و دخ‍تر,Afsāneh-ye Div va Dokhtar,The Tale of the Demon and the Girl,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1376,no,NA,,,Appendix D
IFMD_0102,original,OPW_0102,در دام‌ م‍ورچ‍ه‌ه‍ا,در دام‌ م‍ورچ‍ه‌ه‍ا,Dar Dām-e Murcheh-hā,Trapped by the Ants,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1374,yes,8,,,Appendix D
IFMD_0103,original,OPW_0103,ب‍ارون‌ م‍ی‌آد، ش‍رش‍ر,ب‍ارون‌ م‍ی‌آد، ش‍رش‍ر,"Bārun Miād, Shar Shar",The Rain Comes Pouring Down,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1378,no,NA,,,Appendix D
IFMD_0104,original,OPW_0104,چ‍را ن‍م‍ی‌خ‍ن‍دی‌؟,چ‍را ن‍م‍ی‌خ‍ن‍دی‌؟,Cherā Nemikhandi?,Why Don't You Laugh?,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1378,yes,7,,,Appendix D
IFMD_0105,original,OPW_0105,م‍ی‍ه‍م‍ان‍ه‍ای‌ ن‍اخ‍وان‍ده‌,م‍ی‍ه‍م‍ان‍ه‍ای‌ ن‍اخ‍وان‍ده‌,Mihmān-hā-ye Nākhāndeh,Uninvited Guests,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1381,yes,5,,,Appendix D
IFMD_0106,original,OPW_0106,خ‍روس‌ گ‍ردو دزد,خ‍روس‌ گ‍ردو دزد,Khorus-e Gerdu Dozd,The Walnut-Thief Rooster,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1380,yes,3,,,Appendix D
IFMD_0107,original,OPW_0107,ل‍چ‍ک‌ ق‍رم‍زی,ل‍چ‍ک‌ ق‍رم‍زی,Lachak Ghermezi,The Red Headscarf,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1380,yes,3,,,Appendix D
IFMD_0108,original,OPW_0108,آج‍ی‍ل‌ م‍ش‍گ‍ل‌گ‍ش‍ا,آج‍ی‍ل‌ م‍ش‍گ‍ل‌گ‍ش‍ا,Ājil-e Moshkel-Goshā,The Problem-Solving Trail Mix,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1380,yes,3,,,Appendix D
IFMD_0109,original,OPW_0109,درخت سیاه,درخت سیاه,Derakht-e Siyāh,The Black Tree,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1393,no,NA,,,Appendix D
IFMD_0110,original,OPW_0110,گل کوچولوی خجالتی,گل کوچولوی خجالتی,Gol-e Kuchulu-ye Khejālati,The Shy Little Flower,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0111,original,OPW_0111,غول عینکی,غول عینکی,Ghul-e Eynaki,The Bespectacled Giant,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0112,original,OPW_0112,سوسک سیاه خوشبخت,سوسک سیاه خوشبخت,Susk-e Siyāh-e Khoshbakht,The Lucky Black Beetle,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0113,original,OPW_0113,شش خط بازیگوش,شش خط بازیگوش,Shesh Khat-e Bāzigush,Six Playful Lines,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0114,original,OPW_0114,خاله لک‌لک و نان قندی,خاله لک‌لک و نان قندی,Khāleh Laklak va Nān-e Ghandi,Aunt Stork and Sugar Bread,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0115,original,OPW_0115,بادکنک آبی,بادکنک آبی,Bādkonak-e Ābi,The Blue Balloon,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0116,original,OPW_0116,کی می‌تواند مرا بخنداند؟,کی می‌تواند مرا بخنداند؟,Ki Mitavānad Marā Bekhandānad?,Who Can Make Me Laugh?,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0117,original,OPW_0117,لی‌لی، لی‌لی عروسی,لی‌لی، لی‌لی عروسی,"Lili, Lili Arusi","Lili, Lili's Wedding",ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0118,original,OPW_0118,قوطی کبریت خالی,قوطی کبریت خالی,Ghuti Kebrit-e Khāli,The Empty Matchbox,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,yes,2,این کتاب در سال ۱۳۹۷ تجدید چاپ شده است.,This book was reprinted in 2018 (1397).,Appendix D
IFMD_0119,original,OPW_0119,کوتی کوتوله آش خاله,کوتی کوتوله آش خاله,"Kuti Kutuleh, Āsh-e Khāleh","Kuti the Dwarf, Auntie's Soup",ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0120,original,OPW_0120,کوتی کوتوله همسایه‌ی خاله,کوتی کوتوله همسایه‌ی خاله,"Kuti Kutuleh, Hamsāyeh-ye Khāleh","Kuti the Dwarf, Auntie's Neighbor",ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0121,original,OPW_0121,کوتی کوتوله غول‌ خاله,کوتی کوتوله غول‌ خاله,"Kuti Kutuleh, Ghul-e Khāleh","Kuti the Dwarf, Auntie's Giant",ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0122,original,OPW_0122,نوک به کدو,نوک به کدو,Nok be Kadu,Pumpkin Pecker,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1396,yes,2,,,Appendix D
IFMD_0123,original,OPW_0123,پیشی شکمو,پیشی شکمو,Pishi-ye Shekamu,The Greedy Kitty,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1396,yes,2,,,Appendix D
IFMD_0124,original,OPW_0124,س‍ت‍اره‌ای‌ ک‍ه‌ اف‍ت‍اد,س‍ت‍اره‌ای‌ ک‍ه‌ اف‍ت‍اد,Setāreh-i ke Oftād,The Star That Fell,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1376,no,NA,,,Appendix D
IFMD_0125,original,OPW_0125,ک‍لاغ‍ه‌ ب‍ه‌ خ‍ان‍ه‌اش‌ رس‍ی‍د,ک‍لاغ‍ه‌ ب‍ه‌ خ‍ان‍ه‌اش‌ رس‍ی‍د,Kalāgheh be Khāneh-ash Resid,The Crow Reached Home,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1375,no,NA,,,Appendix D
IFMD_0126,original,OPW_0126,ق‍ورب‍اغ‍ه‌ خ‍ج‍ال‍ت‍ی‌ و ۵ ق‍ص‍ه‌ دی‍گ‍ر,ق‍ورب‍اغ‍ه‌ خ‍ج‍ال‍ت‍ی‌ و ۵ ق‍ص‍ه‌ دی‍گ‍ر,Ghurbāgheh-ye Khejālati va 5 Ghesseh-ye Digar,The Shy Frog and 5 Other Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1381,yes,16,,,Appendix D
IFMD_0127,original,OPW_0127,هلی‌ فسقلی در سرزمین غول‌ها,هلی‌ فسقلی در سرزمین غول‌ها,Heli-ye Fesgheli dar Sarzamin-e Ghul-hā,Little Heli in the Land of Giants,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1381,yes,2,,,Appendix D
IFMD_0128,original,OPW_0128,گاوی که زبان آدم بلد باشد,گاوی که زبان آدم بلد باشد,Gāvi ke Zabān-e Ādam Balad Bāshad,A Cow That Knows Human Language,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1394,no,NA,,,Appendix D
IFMD_0129,original,OPW_0129,چکه‌ی خوشبخت,چکه‌ی خوشبخت,Chekkeh-ye Khoshbakht,The Lucky Drop,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1395,no,NA,,,Appendix D
IFMD_0130,original,OPW_0130,ماجراهای نخودی,ماجراهای نخودی,Mājerāhā-ye Nokhodi,The Adventures of Nokhodi,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1389,yes,7,,,Appendix D
IFMD_0131,original,OPW_0131,کفش‌های جادویی جوم جوم و قصه‌های دیگر,کفش‌های جادویی جوم جوم و قصه‌های دیگر,Kafsh-hā-ye Jāduyi-ye Jum Jum va Ghesseh-hā-ye Digar,Jum Jum's Magic Shoes and Other Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1399,no,NA,,,Appendix D
IFMD_0132,original,OPW_0132,گ‍او پ‍ی‍ش‍ان‍ی‌ س‍ف‍ی‍د,گ‍او پ‍ی‍ش‍ان‍ی‌ س‍ف‍ی‍د,Gāv-e Pishāni-Sefid,The White-Foreheaded Cow,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1382,yes,4,,,Appendix D
IFMD_0133,original,OPW_0133,ه‍زارپ‍ا و م‍اه,ه‍زارپ‍ا و م‍اه,Hezārpā va Māh,The Centipede and the Moon,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1369,no,NA,,,Appendix D
IFMD_0134,original,OPW_0134,ان‍دازه‌ دن‍ی‍ا,ان‍دازه‌ دن‍ی‍ا,Andāzeh-ye Donyā,The Size of the World,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1369,no,NA,,,Appendix D
IFMD_0135,original,OPW_0135,آق‍ا م‍وش‌ ب‍اه‍وش‌ و ۴ ق‍ص‍ه‌ دی‍گ‍ر,آق‍ا م‍وش‌ ب‍اه‍وش‌ و ۴ ق‍ص‍ه‌ دی‍گ‍ر,Āghā Mush-e Bāhush va 4 Ghesseh-ye Digar,Clever Mr. Mouse and 4 Other Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1375,yes,21,,,Appendix D
IFMD_0136,original,OPW_0136,آق‍ا ت‍ل‍ف‍ن‌ زن‍گ‌ م‍ی‌زن‍ه‌ و ۴ ق‍ص‍ه‌ دی‍گ‍ر,آق‍ا ت‍ل‍ف‍ن‌ زن‍گ‌ م‍ی‌زن‍ه‌ و ۴ ق‍ص‍ه‌ دی‍گ‍ر,Āghā Telefon Zang Mizaneh va 4 Ghesseh-ye Digar,Mr. Telephone Is Ringing and 4 Other Stories,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1388,yes,11,این کتاب از سال ۱۳۸۳ تا ۱۳۹۸ تجدیدچاپ شده است.,This book was reprinted from 2004 to 2019 (1383 to 1398).,Appendix D
IFMD_0137,original,OPW_0137,گندمک و برنجک,گندمک و برنجک,Gandomak va Berenjak,Little Wheat and Little Rice,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1396,no,NA,,,Appendix D
IFMD_0138,original,OPW_0138,خروس نوک کج,خروس نوک کج,Khorus-e Nok Kaj,The Crooked-Beaked Rooster,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1396,yes,2,,,Appendix D
IFMD_0139,original,OPW_0139,کاتی کامپیوتری,کاتی کامپیوتری,Kāti Kāmpiuteri,Computerized Kati,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1397,no,NA,"کتاب حاضر برداشتی آزاد از بخشی از مجموعه ""Little Monsters"" تحت عنوان""Computer Chip"" است.","This book is a free adaptation of the ""Computer Chip"" story from the ""Little Monsters"" series.",Appendix D
IFMD_0140,original,OPW_0140,جی‌جو جنگجو,جی‌جو جنگجو,Ji-Ju Jangju,Ji-Ju the Warrior,ai_literal_gloss,IA_0037,Shokouh Ghasemnia,شکوه قاسم‌نیا,NA,NA,NA,NA,1398,no,NA,کتاب حاضر اقتباس از یکی از داستانهای فسقلی‌ها به نوشته تونی گراس است.,This book is adapted from one of the Little Monsters stories by Tony Gross.,Appendix D
IFMD_0141,original,OPW_0141,امروز چلچلۀ من,امروز چلچلۀ من,Emruz Chelcheleh-ye Man,My Swallow Today,ai_literal_gloss,IA_0011,Fariba Kalhor,فریبا کلهر,NA,NA,NA,NA,1370,yes,3,,,Appendix D
IFMD_0142,original,OPW_0142,هوشمندان سیارۀ اوراک,هوشمندان سیارۀ اوراک,Hushmandān-e Sayyāreh-ye Urāk,The Wise Ones of Planet Urak,ai_literal_gloss,IA_0011,Fariba Kalhor,فریبا کلهر,NA,NA,NA,NA,1371,yes,6,,,Appendix D
IFMD_0143,original,OPW_0143,آخرین تک شاخ,آخرین تک شاخ,Ākharin Tak-Shākh,The Last Unicorn,ai_literal_gloss,IA_0011,Fariba Kalhor,فریبا کلهر,NA,NA,NA,NA,1376,no,NA,,,Appendix D
IFMD_0144,original,OPW_0144,ابروهای جادویی کیوکیو,ابروهای جادویی کیوکیو,Abruhā-ye Jāduyi-ye KyuKyu,KyuKyu's Magical Eyebrows,ai_literal_gloss,IA_0011,Fariba Kalhor,فریبا کلهر,NA,NA,NA,NA,1379,yes,2,,,Appendix D
